restaurant,item,calories,cal_fat,total_fat,sat_fat,trans_fat,cholesterol,sodium,total_carb,fiber,sugar,protein,vit_a,vit_c,calcium,salad
Taco Bell,Black Bean Burrito,0.161825726,0.086614173,0.085106383,0.085106383,0,0.01242236,0.178895301,0.397435897,0.470588235,0.034482759,0.07027027,0.055555556,0.025,0.068965517,Other
Taco Bell,Burrito SupremeÂ® â€“ Beef,0.165975104,0.11023622,0.113475177,0.14893617,0,0.043478261,0.177246496,0.33974359,0.470588235,0.057471264,0.081081081,0.055555556,0.025,0.068965517,Other
Taco Bell,Burrito SupremeÂ® - Chicken,0.153526971,0.086614173,0.085106383,0.106382979,0,0.049689441,0.170651278,0.333333333,0.411764706,0.057471264,0.097297297,0.055555556,0.025,0.068965517,Other
Taco Bell,Burrito SupremeÂ® - Steak,0.153526971,0.094488189,0.092198582,0.106382979,0,0.037267081,0.177246496,0.333333333,0.411764706,0.057471264,0.086486486,0.055555556,0.025,0.068965517,Other
Taco Bell,Cantina Power Burrito - Chicken,0.307053942,0.188976378,0.191489362,0.127659574,0,0.074534161,0.320692498,0.615384615,0.705882353,0.08045977,0.167567568,0.055555556,0.025,0.068965517,Other
Taco Bell,Cantina Power Burrito - Steak,0.315352697,0.196850394,0.19858156,0.14893617,0,0.062111801,0.31079967,0.628205128,0.764705882,0.08045977,0.172972973,0.055555556,0.025,0.068965517,Other
Taco Bell,Cantina Power Burrito - Veggie,0.298755187,0.181102362,0.184397163,0.106382979,0,0.01242236,0.286067601,0.685897436,1,0.091954023,0.102702703,0.055555556,0.025,0.068965517,Other
Taco Bell,Cheesy Bean and Rice Burrito,0.165975104,0.125984252,0.120567376,0.074468085,0,0,0.150865622,0.352564103,0.352941176,0.045977011,0.054054054,0.055555556,0.025,0.068965517,Other
Taco Bell,Chili Cheese Burrito,0.149377593,0.118110236,0.120567376,0.170212766,0.125,0.043478261,0.150865622,0.262820513,0.294117647,0.022988506,0.081081081,0.055555556,0.025,0.068965517,Other
Taco Bell,Chicken Crunchy Cheesy Core Burrito,0.244813278,0.165354331,0.170212766,0.191489362,0,0.068322981,0.24649629,0.474358974,0.294117647,0.057471264,0.12972973,0.055555556,0.01,0.120689655,Other
Taco Bell,Steak Crunchy Cheesy Core Burrito,0.244813278,0.173228346,0.170212766,0.191489362,0,0.062111801,0.248145095,0.480769231,0.294117647,0.057471264,0.12972973,0.055555556,0.01,0.137931034,Other
Taco Bell,Beef Crunchy Cheesy Core Burrito,0.253112033,0.188976378,0.184397163,0.212765957,0.0625,0.055900621,0.249793899,0.487179487,0.411764706,0.057471264,0.113513514,0.083333333,0.01,0.120689655,Other
Taco Bell,Loaded Taco Burrito,0.219917012,0.204724409,0.205673759,0.191489362,0.0625,0.062111801,0.183841715,0.333333333,0.411764706,0.045977011,0.102702703,0.083333333,0.015,0.068965517,Other
Taco Bell,Chicken Quesarito,0.248962656,0.212598425,0.212765957,0.212765957,0,0.074534161,0.234954658,0.41025641,0.235294118,0.045977011,0.124324324,0.055555556,0.025,0.068965517,Other
Taco Bell,Steak Quesarito,0.253112033,0.220472441,0.219858156,0.234042553,0.0625,0.080745342,0.230008244,0.41025641,0.176470588,0.045977011,0.12972973,0.055555556,0.025,0.068965517,Other
Taco Bell,Beef Quesarito,0.261410788,0.236220472,0.241134752,0.255319149,0.0625,0.074534161,0.236603462,0.416666667,0.352941176,0.057471264,0.113513514,0.055555556,0.025,0.068965517,Other
Taco Bell,Shredded Chicken Burrito,0.157676349,0.125984252,0.127659574,0.095744681,0,0.037267081,0.155812036,0.288461538,0.176470588,0.034482759,0.081081081,0.055555556,0.025,0.068965517,Other
Taco Bell,Smothered Burrito - Beef,0.286307054,0.251968504,0.24822695,0.276595745,0.125,0.093167702,0.370156636,0.448717949,0.588235294,0.045977011,0.145945946,0.055555556,0.025,0.068965517,Other
Taco Bell,Smothered Burrito - Shredded Chicken,0.261410788,0.196850394,0.19858156,0.212765957,0,0.086956522,0.365210223,0.429487179,0.470588235,0.045977011,0.178378378,0.055555556,0.025,0.068965517,Other
Taco Bell,Smothered Burrito - Steak,0.269709544,0.204724409,0.205673759,0.234042553,0.0625,0.099378882,0.340478153,0.435897436,0.411764706,0.045977011,0.183783784,0.055555556,0.025,0.068965517,Other
Taco Bell,Chicken Spicy Cheesy Core Burrito,0.215767635,0.141732283,0.141843972,0.170212766,0,0.068322981,0.284418796,0.423076923,0.294117647,0.057471264,0.124324324,0.083333333,0.02,0.120689655,Other
Taco Bell,Steak Spicy Cheesy Core Burrito,0.219917012,0.149606299,0.14893617,0.191489362,0,0.062111801,0.286067601,0.423076923,0.294117647,0.057471264,0.124324324,0.055555556,0.015,0.120689655,Other
Taco Bell,Beef Spicy Cheesy Core Burrito,0.228215768,0.165354331,0.163120567,0.212765957,0.0625,0.055900621,0.287716406,0.435897436,0.411764706,0.057471264,0.113513514,0.083333333,0.015,0.120689655,Other
Taco Bell,Triple Melt Burrito,0.161825726,0.11023622,0.113475177,0.127659574,0,0.037267081,0.167353669,0.320512821,0.235294118,0.034482759,0.075675676,0.033333333,0.005,0.068965517,Other
Taco Bell,XXL Grilled Stuft Burrito - Beef,0.356846473,0.299212598,0.29787234,0.29787234,0.125,0.093167702,0.330585326,0.602564103,0.705882353,0.068965517,0.162162162,0.055555556,0.025,0.068965517,Other
Taco Bell,XXL Grilled Stuft Burrito - Chicken,0.336099585,0.251968504,0.24822695,0.234042553,0,0.105590062,0.317394889,0.583333333,0.588235294,0.068965517,0.194594595,0.055555556,0.025,0.068965517,Other
Taco Bell,XXL Grilled Stuft Burrito - Steak,0.331950207,0.251968504,0.255319149,0.255319149,0.125,0.086956522,0.330585326,0.583333333,0.588235294,0.08045977,0.172972973,0.055555556,0.025,0.068965517,Other
Taco Bell,Chicken Soft Taco,0.062240664,0.039370079,0.042553191,0.063829787,0,0.037267081,0.073371805,0.115384615,0.058823529,0.011494253,0.059459459,0.055555556,0.025,0.068965517,Other
Taco Bell,Cool RanchÂ® DoritosÂ® Double DeckerÂ® Taco,0.124481328,0.094488189,0.09929078,0.106382979,0,0.031055901,0.124484749,0.230769231,0.352941176,0.022988506,0.064864865,0.055555556,0.025,0.068965517,Other
Taco Bell,Cool RanchÂ® DoritosÂ® Locos Taco,0.058091286,0.070866142,0.070921986,0.074468085,0,0.031055901,0.055234955,0.083333333,0.117647059,0.011494253,0.037837838,0.055555556,0.025,0.068965517,Other
Taco Bell,Cool RanchÂ® DoritosÂ® Locos Taco Supreme,0.074688797,0.078740157,0.085106383,0.095744681,0,0.043478261,0.058532564,0.096153846,0.176470588,0.034482759,0.043243243,0.055555556,0.025,0.068965517,Other
Taco Bell,Crunchy Taco,0.062240664,0.070866142,0.070921986,0.085106383,0,0.031055901,0.045342127,0.076923077,0.176470588,0.011494253,0.037837838,0.055555556,0.025,0.068965517,Other
Taco Bell,Crunchy Taco SupremeÂ®,0.074688797,0.086614173,0.085106383,0.106382979,0,0.043478261,0.050288541,0.096153846,0.176470588,0.022988506,0.043243243,0.055555556,0.025,0.068965517,Other
Taco Bell,Double DeckerÂ® Taco,0.124481328,0.094488189,0.09929078,0.106382979,0,0.031055901,0.103050289,0.237179487,0.411764706,0.022988506,0.064864865,0.055555556,0.025,0.068965517,Other
Taco Bell,DOUBLE DECKERÂ® Taco SupremeÂ®,0.136929461,0.11023622,0.113475177,0.127659574,0,0.043478261,0.107996702,0.256410256,0.411764706,0.034482759,0.07027027,0.055555556,0.025,0.068965517,Other
Taco Bell,Spicy Sweet Double Stacked Taco,0.132780083,0.125984252,0.127659574,0.14893617,0,0.043478261,0.103050289,0.205128205,0.235294118,0.068965517,0.059459459,0.055555556,0.005,0.051724138,Other
Taco Bell,Cool Ranch Habanero Double Stacked Taco,0.136929461,0.141732283,0.141843972,0.170212766,0.0625,0.049689441,0.101401484,0.192307692,0.235294118,0.034482759,0.064864865,0.083333333,0.005,0.068965517,Other
Taco Bell,Nacho Crunch Double Stacked Taco,0.149377593,0.133858268,0.134751773,0.127659574,0,0.043478261,0.104699093,0.25,0.294117647,0.022988506,0.064864865,0.044444444,0.005,0.068965517,Other
Taco Bell,Fiery DoritosÂ® Double DeckerÂ® Taco,0.124481328,0.094488189,0.092198582,0.106382979,0,0.031055901,0.124484749,0.230769231,0.411764706,0.022988506,0.07027027,0.055555556,0.025,0.068965517,Other
Taco Bell,Fiery DoritosÂ® Locos Taco,0.062240664,0.070866142,0.070921986,0.074468085,0,0.031055901,0.058532564,0.076923077,0.176470588,0.011494253,0.037837838,0.055555556,0.025,0.068965517,Other
Taco Bell,Fiery DoritosÂ® Locos Taco Supreme,0.074688797,0.086614173,0.085106383,0.106382979,0,0.037267081,0.061830173,0.096153846,0.176470588,0.022988506,0.043243243,0.055555556,0.025,0.068965517,Other
Taco Bell,Grilled Steak Soft Taco,0.095435685,0.102362205,0.09929078,0.085106383,0,0.037267081,0.088211047,0.121794872,0.117647059,0.022988506,0.054054054,0.055555556,0.025,0.068965517,Other
Taco Bell,Nacho Cheese DoritosÂ® Double DeckerÂ® Taco,0.124481328,0.094488189,0.092198582,0.106382979,0,0.031055901,0.122835944,0.230769231,0.411764706,0.022988506,0.07027027,0.055555556,0.025,0.068965517,Other
Taco Bell,Nacho Cheese DoritosÂ® Locos Tacos,0.062240664,0.062992126,0.063829787,0.085106383,0,0.031055901,0.05358615,0.083333333,0.117647059,0.011494253,0.037837838,0.055555556,0.025,0.068965517,Other
Taco Bell,Nacho Cheese DoritosÂ® Locos Tacos Supreme,0.074688797,0.078740157,0.078014184,0.106382979,0,0.043478261,0.058532564,0.096153846,0.176470588,0.022988506,0.043243243,0.055555556,0.025,0.068965517,Other
Taco Bell,Soft Taco SupremeÂ® â€“ Beef,0.087136929,0.078740157,0.078014184,0.106382979,0,0.043478261,0.084913438,0.141025641,0.176470588,0.034482759,0.048648649,0.055555556,0.025,0.068965517,Other
Taco Bell,Soft Taco-Beef,0.074688797,0.062992126,0.063829787,0.085106383,0,0.031055901,0.081615829,0.121794872,0.176470588,0.011494253,0.048648649,0.055555556,0.025,0.068965517,Other
Taco Bell,Spicy Potato Soft Taco,0.095435685,0.094488189,0.092198582,0.063829787,0,0.01242236,0.081615829,0.179487179,0.176470588,0.011494253,0.027027027,0.055555556,0.025,0.068965517,Other
Taco Bell,Chalupa SupremeÂ® - Chicken,0.132780083,0.125984252,0.127659574,0.085106383,0,0.049689441,0.084913438,0.185897436,0.176470588,0.045977011,0.081081081,0.055555556,0.025,0.068965517,Other
Taco Bell,Chalupa SupremeÂ® - Steak,0.132780083,0.133858268,0.127659574,0.085106383,0,0.037267081,0.091508656,0.185897436,0.176470588,0.045977011,0.07027027,0.055555556,0.025,0.068965517,Other
Taco Bell,Chalupa SupremeÂ®â€“Beef,0.145228216,0.149606299,0.14893617,0.106382979,0,0.037267081,0.091508656,0.198717949,0.235294118,0.045977011,0.064864865,0.055555556,0.025,0.068965517,Other
Taco Bell,Double Chalupa,0.2406639,0.244094488,0.24822695,0.170212766,0.0625,0.062111801,0.164056059,0.320512821,0.352941176,0.057471264,0.108108108,0.083333333,0.01,0.051724138,Other
Taco Bell,Wild Naked Chicken Chalupa,0.165975104,0.196850394,0.19858156,0.127659574,0,0.080745342,0.173948887,0.147435897,0.235294118,0.022988506,0.097297297,0.033333333,0.01,0.020689655,Other
Taco Bell,Mild Naked Chicken Chalupa,0.174273859,0.212598425,0.212765957,0.14893617,0,0.086956522,0.177246496,0.141025641,0.176470588,0.011494253,0.102702703,0.033333333,0.01,0.020689655,Other
Taco Bell,Spicy Double Chalupa,0.2406639,0.244094488,0.24822695,0.170212766,0.0625,0.062111801,0.201978566,0.333333333,0.411764706,0.057471264,0.108108108,0.083333333,0.02,0.051724138,Other
Taco Bell,Fresco Bean Burrito,0.136929461,0.062992126,0.063829787,0.063829787,0,0,0.154163232,0.365384615,0.529411765,0.034482759,0.054054054,0.055555556,0.025,0.068965517,Other
Taco Bell,Fresco Burrito SupremeÂ® â€“ Chicken,0.132780083,0.062992126,0.056737589,0.063829787,0,0.031055901,0.165704864,0.320512821,0.411764706,0.045977011,0.086486486,0.055555556,0.025,0.068965517,Other
Taco Bell,Fresco Burrito SupremeÂ® â€“ Steak,0.132780083,0.062992126,0.063829787,0.063829787,0,0.01863354,0.172300082,0.320512821,0.411764706,0.045977011,0.075675676,0.055555556,0.025,0.068965517,Other
Taco Bell,Fresco Chicken Soft Taco,0.053941909,0.027559055,0.028368794,0.021276596,0,0.031055901,0.073371805,0.115384615,0.117647059,0.022988506,0.054054054,0.055555556,0.025,0.068965517,Other
Taco Bell,Fresco Crunchy Taco,0.049792531,0.05511811,0.056737589,0.042553191,0,0.02484472,0.045342127,0.083333333,0.176470588,0.011494253,0.027027027,0.055555556,0.025,0.068965517,Other
Taco Bell,Fresco Grilled Steak Soft Taco,0.053941909,0.027559055,0.028368794,0.042553191,0,0.01863354,0.079967024,0.121794872,0.117647059,0.022988506,0.043243243,0.055555556,0.025,0.068965517,Other
Taco Bell,Fresco Soft Taco,0.062240664,0.047244094,0.04964539,0.063829787,0,0.02484472,0.079967024,0.128205128,0.176470588,0.022988506,0.037837838,0.055555556,0.025,0.068965517,Other
Taco Bell,Cheesy Gordita Crunch,0.195020747,0.204724409,0.205673759,0.212765957,0.125,0.068322981,0.131079967,0.25,0.294117647,0.068965517,0.102702703,0.055555556,0.025,0.068965517,Other
Taco Bell,DoritosÂ® Cheesy Gordita Crunch - Cool Ranch,0.195020747,0.196850394,0.19858156,0.212765957,0.125,0.068322981,0.144270404,0.256410256,0.294117647,0.057471264,0.102702703,0.055555556,0.025,0.068965517,Other
Taco Bell,DoritosÂ® Cheesy Gordita Crunch - Fiery,0.195020747,0.196850394,0.19858156,0.212765957,0.125,0.068322981,0.144270404,0.256410256,0.294117647,0.045977011,0.102702703,0.055555556,0.025,0.068965517,Other
Taco Bell,DoritosÂ® Cheesy Gordita Crunch - Nacho Cheese,0.195020747,0.196850394,0.19858156,0.212765957,0.125,0.068322981,0.142621599,0.256410256,0.294117647,0.057471264,0.102702703,0.055555556,0.025,0.068965517,Other
Taco Bell,Double Cheesy Gordita Crunch,0.228215768,0.228346457,0.226950355,0.255319149,0.125,0.086956522,0.180544106,0.282051282,0.411764706,0.057471264,0.12972973,0.083333333,0.005,0.103448276,Other
Taco Bell,Gordita SupremeÂ® â€“ Beef,0.116182573,0.094488189,0.09929078,0.106382979,0,0.037267081,0.088211047,0.198717949,0.235294118,0.068965517,0.064864865,0.055555556,0.025,0.068965517,Other
Taco Bell,Gordita SupremeÂ® - Chicken,0.10373444,0.070866142,0.070921986,0.085106383,0,0.049689441,0.081615829,0.185897436,0.117647059,0.068965517,0.081081081,0.055555556,0.025,0.068965517,Other
Taco Bell,Gordita SupremeÂ® - Steak,0.10373444,0.070866142,0.078014184,0.085106383,0,0.037267081,0.088211047,0.185897436,0.117647059,0.068965517,0.07027027,0.055555556,0.025,0.068965517,Other
Taco Bell,Nacho Fries Bellgrande,0.286307054,0.283464567,0.290780142,0.127659574,0,0.037267081,0.231657049,0.467948718,0.588235294,0.045977011,0.064864865,0.055555556,0.01,0.027586207,Other
Taco Bell,Nachos BellGrandeÂ®,0.307053942,0.283464567,0.276595745,0.127659574,0,0.037267081,0.178895301,0.525641026,0.764705882,0.057471264,0.091891892,0.055555556,0.025,0.068965517,Other
Taco Bell,Nachos Supreme,0.170124481,0.165354331,0.163120567,0.106382979,0,0.037267081,0.111294312,0.282051282,0.411764706,0.034482759,0.059459459,0.055555556,0.025,0.068965517,Other
Taco Bell,Triple Layer Nachos,0.124481328,0.11023622,0.106382979,0.031914894,0,0,0.09645507,0.262820513,0.352941176,0.022988506,0.032432432,0.055555556,0.025,0.068965517,Other
Taco Bell,Triple Melt Nachos,0.099585062,0.11023622,0.113475177,0.095744681,0,0.037267081,0.088211047,0.121794872,0.176470588,0.011494253,0.048648649,0.033333333,0,0.034482759,Other
Taco Bell,Beefy Cheddar Crunchwrap Slider,0.161825726,0.133858268,0.134751773,0.127659574,0,0.031055901,0.155812036,0.294871795,0.235294118,0.034482759,0.07027027,0.055555556,0.025,0.068965517,Other
Taco Bell,Beefy Mini Quesadilla,0.078838174,0.086614173,0.085106383,0.085106383,0,0.031055901,0.089859852,0.108974359,0.176470588,0.011494253,0.043243243,0.055555556,0.025,0.068965517,Other
Taco Bell,Beefy Nacho Griller,0.165975104,0.133858268,0.134751773,0.095744681,0,0.02484472,0.140972795,0.314102564,0.294117647,0.034482759,0.059459459,0.055555556,0.025,0.068965517,Other
Taco Bell,BLT Crunchwrap Slider,0.170124481,0.165354331,0.163120567,0.106382979,0,0.02484472,0.145919209,0.275641026,0.176470588,0.045977011,0.059459459,0.055555556,0.025,0.068965517,Other
Taco Bell,Cantina Power Bowl - Chicken,0.22406639,0.157480315,0.156028369,0.085106383,0,0.074534161,0.248145095,0.41025641,0.529411765,0.045977011,0.135135135,0.055555556,0.025,0.068965517,Other
Taco Bell,Cantina Power Bowl - Steak,0.232365145,0.165354331,0.163120567,0.085106383,0,0.062111801,0.238252267,0.423076923,0.588235294,0.045977011,0.140540541,0.055555556,0.025,0.068965517,Other
Taco Bell,Cantina Power Bowl - Veggie,0.215767635,0.149606299,0.14893617,0.063829787,0,0.01242236,0.213520198,0.480769231,0.823529412,0.045977011,0.07027027,0.055555556,0.025,0.068965517,Other
Taco Bell,Cheese Quesadilla,0.190871369,0.188976378,0.191489362,0.234042553,0.125,0.062111801,0.162407255,0.256410256,0.235294118,0.034482759,0.097297297,0.055555556,0.025,0.068965517,Other
Taco Bell,Cheese Roll-Up,0.070539419,0.062992126,0.063829787,0.106382979,0,0.02484472,0.071723001,0.115384615,0.117647059,0.011494253,0.043243243,0.055555556,0.025,0.068965517,Other
Taco Bell,Chicken Quesadilla,0.20746888,0.196850394,0.19858156,0.255319149,0.125,0.093167702,0.197032152,0.262820513,0.235294118,0.034482759,0.140540541,0.055555556,0.025,0.068965517,Other
Taco Bell,Chickstar,0.248962656,0.267716535,0.262411348,0.170212766,0,0.062111801,0.210222589,0.33974359,0.235294118,0.045977011,0.086486486,0.044444444,0.015,0.051724138,Other
Taco Bell,Chili Cheese Burrito,0.149377593,0.118110236,0.120567376,0.170212766,0.125,0.043478261,0.150865622,0.262820513,0.294117647,0.022988506,0.081081081,0.055555556,0.025,0.068965517,Other
Taco Bell,Chipotle Crispy Chicken Griller,0.112033195,0.133858268,0.127659574,0.063829787,0,0.031055901,0.103050289,0.141025641,0.058823529,0.011494253,0.043243243,0.055555556,0.025,0.068965517,Other
Taco Bell,Crispy Chicken Quesadilla,0.261410788,0.267716535,0.262411348,0.276595745,0.0625,0.093167702,0.241549876,0.326923077,0.294117647,0.034482759,0.135135135,0.055555556,0.005,0.155172414,Other
Taco Bell,Crunchwrap SupremeÂ®,0.215767635,0.149606299,0.14893617,0.127659574,0,0.037267081,0.180544106,0.455128205,0.411764706,0.08045977,0.081081081,0.055555556,0.025,0.068965517,Other
Taco Bell,Double Tostada,0.10373444,0.078740157,0.078014184,0.085106383,0,0.01863354,0.104699093,0.205128205,0.470588235,0.022988506,0.059459459,0.055555556,0.025,0.068965517,Other
Taco Bell,Express Taco Salad w/ Chips,0.232365145,0.204724409,0.205673759,0.191489362,0.125,0.074534161,0.206924979,0.378205128,0.470588235,0.08045977,0.118918919,0.055555556,0.025,0.068965517,Other
Taco Bell,Loaded Potato Griller,0.186721992,0.157480315,0.156028369,0.127659574,0,0.031055901,0.18219291,0.352564103,0.235294118,0.057471264,0.064864865,0.055555556,0.025,0.068965517,Other
Taco Bell,Mexican Pizza,0.215767635,0.212598425,0.219858156,0.170212766,0.125,0.049689441,0.13932399,0.301282051,0.411764706,0.022988506,0.102702703,0.055555556,0.025,0.068965517,Other
Taco Bell,MexiMeltÂ®,0.10373444,0.102362205,0.09929078,0.14893617,0.125,0.049689441,0.119538335,0.134615385,0.176470588,0.022988506,0.07027027,0.055555556,0.025,0.068965517,Other
Taco Bell,Steak Quesalupa,0.174273859,0.165354331,0.163120567,0.212765957,0.0625,0.074534161,0.136026381,0.230769231,0.176470588,0.034482759,0.113513514,0.083333333,0.015,0.120689655,Other
Taco Bell,Chicken Quesalupa,0.174273859,0.157480315,0.163120567,0.212765957,0.0625,0.074534161,0.136026381,0.237179487,0.176470588,0.034482759,0.113513514,0.083333333,0.02,0.120689655,Other
Taco Bell,Beef Quesalupa,0.182572614,0.188976378,0.184397163,0.234042553,0.125,0.062111801,0.144270404,0.243589744,0.235294118,0.034482759,0.097297297,0.083333333,0.015,0.120689655,Other
Taco Bell,Shredded Chicken Mini Quesadilla,0.066390041,0.05511811,0.056737589,0.053191489,0,0.031055901,0.086562242,0.096153846,0.117647059,0.011494253,0.059459459,0.055555556,0.025,0.068965517,Other
Taco Bell,Spicy Chicken Crunchwrap Slider,0.157676349,0.141732283,0.141843972,0.085106383,0,0.031055901,0.145919209,0.269230769,0.176470588,0.034482759,0.075675676,0.055555556,0.025,0.068965517,Other
Taco Bell,Spicy Tostada,0.074688797,0.070866142,0.070921986,0.053191489,0,0.01242236,0.070074196,0.141025641,0.235294118,0.011494253,0.032432432,0.055555556,0.025,0.068965517,Other
Taco Bell,Stacker,0.153526971,0.133858268,0.127659574,0.170212766,0.0625,0.049689441,0.170651278,0.25,0.235294118,0.034482759,0.091891892,0.044444444,0.005,0.103448276,Other
Taco Bell,Steak Quesadilla,0.20746888,0.196850394,0.19858156,0.255319149,0.125,0.080745342,0.20362737,0.262820513,0.235294118,0.034482759,0.12972973,0.055555556,0.025,0.068965517,Other
Taco Bell,Original Triple Double Crunchwrap,0.282157676,0.212598425,0.212765957,0.191489362,0.0625,0.055900621,0.253091509,0.544871795,0.529411765,0.08045977,0.118918919,0.083333333,0.015,0.086206897,Other
Taco Bell,Spicy Triple Double Crunchwrap,0.315352697,0.267716535,0.269503546,0.212765957,0.0625,0.062111801,0.302555647,0.557692308,0.529411765,0.091954023,0.118918919,0.111111111,0.025,0.086206897,Other
Taco Bell,Express Taco Salad w/ Chips,0.232365145,0.204724409,0.205673759,0.191489362,0.125,0.074534161,0.206924979,0.378205128,0.470588235,0.08045977,0.118918919,0.055555556,0.025,0.068965517,Other
Taco Bell,Fiesta Taco Salad-Beef,0.315352697,0.299212598,0.29787234,0.212765957,0.125,0.074534161,0.218466612,0.474358974,0.647058824,0.08045977,0.135135135,0.055555556,0.025,0.068965517,Other
Taco Bell,Fiesta Taco Salad-Chicken,0.290456432,0.251968504,0.24822695,0.14893617,0,0.086956522,0.205276175,0.448717949,0.470588235,0.091954023,0.167567568,0.055555556,0.025,0.068965517,Other
Taco Bell,Fiesta Taco Salad-Steak,0.290456432,0.251968504,0.255319149,0.170212766,0.125,0.068322981,0.218466612,0.448717949,0.470588235,0.091954023,0.145945946,0.055555556,0.025,0.068965517,Other
